"App name","Date","Time","Duration"
"Messenger","12/8/23","12:28:24 PM","0:00:25"
"Screen on (unlocked)","12/8/23","12:28:24 PM","0:00:01"
"Screen off (locked)","12/8/23","12:27:43 PM","0:00:40"
"Messenger","12/8/23","12:27:29 PM","0:00:14"
"Screen on (unlocked)","12/8/23","12:27:29 PM","0:00:01"
"Screen off (locked)","12/8/23","12:26:47 PM","0:00:41"
"Messenger","12/8/23","12:26:35 PM","0:00:12"
"Screen on (unlocked)","12/8/23","12:26:35 PM","0:00:01"
"Screen off (locked)","12/8/23","12:26:28 PM","0:00:07"
"Messenger","12/8/23","12:25:49 PM","0:00:39"
"Screen on (unlocked)","12/8/23","12:25:48 PM","0:00:01"
"Screen off (locked)","12/8/23","12:25:11 PM","0:00:37"
"Messenger","12/8/23","12:25:07 PM","0:00:04"
"Screen on (unlocked)","12/8/23","12:25:07 PM","0:00:01"
"Screen off (locked)","12/8/23","12:24:45 PM","0:00:21"
"Messenger","12/8/23","12:23:26 PM","0:01:19"
"Screen on (unlocked)","12/8/23","12:23:26 PM","0:00:01"
"Screen off (locked)","12/8/23","12:23:08 PM","0:00:17"
"Messenger","12/8/23","12:19:34 PM","0:03:34"
"Screen on (unlocked)","12/8/23","12:19:33 PM","0:00:01"
"Screen off (locked)","12/8/23","12:19:26 PM","0:00:07"
"Messenger","12/8/23","12:18:40 PM","0:00:47"
"Outlook","12/8/23","12:17:19 PM","0:01:20"
"Messenger","12/8/23","12:06:42 PM","0:10:31"
"Discord","12/8/23","12:06:37 PM","0:00:02"
"Screen on (unlocked)","12/8/23","12:06:37 PM","0:00:01"
"Screen off (locked)","12/8/23","12:04:42 PM","0:01:55"
"Discord","12/8/23","12:04:31 PM","0:00:11"
"Messenger","12/8/23","12:03:11 PM","0:01:01"
"Screen on (unlocked)","12/8/23","12:03:10 PM","0:00:01"
"Screen off (locked)","12/8/23","12:02:26 PM","0:00:44"
"Messenger","12/8/23","12:02:06 PM","0:00:21"
"Screen on (unlocked)","12/8/23","12:02:05 PM","0:00:01"
"Screen off (locked)","12/8/23","12:01:41 PM","0:00:25"
"Messenger","12/8/23","12:01:06 PM","0:00:35"
"Screen on (unlocked)","12/8/23","12:01:05 PM","0:00:01"
"Screen off (locked)","12/8/23","11:54:30 AM","0:06:35"
"Messenger","12/8/23","11:54:26 AM","0:00:04"
"Screen on (unlocked)","12/8/23","11:54:25 AM","0:00:01"
"Screen off (locked)","12/8/23","11:53:57 AM","0:00:28"
"Messenger","12/8/23","11:53:51 AM","0:00:06"
"Screen on (unlocked)","12/8/23","11:53:51 AM","0:00:01"
"Screen off (locked)","12/8/23","11:53:25 AM","0:00:25"
"Messenger","12/8/23","11:53:09 AM","0:00:16"
"Screen on (unlocked)","12/8/23","11:53:09 AM","0:00:01"
"Screen off (locked)","12/8/23","11:47:11 AM","0:05:58"
"Messenger","12/8/23","11:45:31 AM","0:01:40"
"Screen on (unlocked)","12/8/23","11:45:31 AM","0:00:01"
"Screen off (locked)","12/8/23","11:45:11 AM","0:00:20"
"Messenger","12/8/23","11:42:50 AM","0:02:21"
"Outlook","12/8/23","11:42:47 AM","0:00:02"
"Screen on (unlocked)","12/8/23","11:42:46 AM","0:00:01"
"Screen off (locked)","12/8/23","11:41:44 AM","0:01:02"
"Outlook","12/8/23","11:40:38 AM","0:01:06"
"Messenger","12/8/23","11:40:32 AM","0:00:06"
"Screen on (unlocked)","12/8/23","11:40:32 AM","0:00:01"
"Screen off (locked)","12/8/23","11:40:26 AM","0:00:06"
"Messenger","12/8/23","11:40:00 AM","0:00:26"
"Screen on (unlocked)","12/8/23","11:40:00 AM","0:00:01"
"Screen off (locked)","12/8/23","11:32:48 AM","0:07:12"
"Messenger","12/8/23","11:32:13 AM","0:00:35"
"Screen on (unlocked)","12/8/23","11:32:12 AM","0:00:01"
"Screen off (locked)","12/8/23","11:15:55 AM","0:16:17"
"Messenger","12/8/23","11:15:20 AM","0:00:35"
"Screen on (unlocked)","12/8/23","11:15:20 AM","0:00:01"
"Screen off (locked)","12/8/23","10:24:28 AM","0:50:52"
"Messenger","12/8/23","10:24:19 AM","0:00:09"
"Screen on (unlocked)","12/8/23","10:24:19 AM","0:00:01"
"Screen off (locked)","12/8/23","10:22:34 AM","0:01:45"
"Messenger","12/8/23","10:21:03 AM","0:01:31"
"Screen on (unlocked)","12/8/23","10:21:02 AM","0:00:01"
"Screen off (locked)","12/8/23","10:16:38 AM","0:04:24"
"Messenger","12/8/23","10:15:10 AM","0:01:29"
"Dealabs","12/8/23","10:14:56 AM","0:00:13"
"Screen on (unlocked)","12/8/23","10:14:56 AM","0:00:01"
"Screen off (locked)","12/8/23","9:44:03 AM","0:30:52"
"Dealabs","12/8/23","9:42:25 AM","0:01:38"
"Facebook","12/8/23","9:42:22 AM","0:00:01"
"Facebook","12/8/23","9:42:20 AM","0:00:01"
"Messenger","12/8/23","9:42:10 AM","0:00:09"
"Screen on (unlocked)","12/8/23","9:42:09 AM","0:00:01"
"Screen off (locked)","12/8/23","9:40:36 AM","0:01:33"
"Messenger","12/8/23","9:40:20 AM","0:00:16"
"Screen on (unlocked)","12/8/23","9:40:19 AM","0:00:01"
"Screen off (locked)","12/8/23","9:37:48 AM","0:02:31"
"Messenger","12/8/23","9:37:43 AM","0:00:05"
"Screen on (unlocked)","12/8/23","9:37:43 AM","0:00:01"
"Screen off (locked)","12/8/23","9:36:44 AM","0:00:59"
"Messenger","12/8/23","9:34:25 AM","0:02:18"
"Facebook","12/8/23","9:32:42 AM","0:01:44"
"Screen on (unlocked)","12/8/23","9:32:41 AM","0:00:01"
"Screen off (locked)","12/8/23","9:31:52 AM","0:00:49"
"Facebook","12/8/23","9:30:49 AM","0:01:03"
"Screen on (unlocked)","12/8/23","9:30:48 AM","0:00:01"
"Screen off (locked)","12/8/23","9:30:26 AM","0:00:22"
"Facebook","12/8/23","9:29:47 AM","0:00:39"
"Screen on (unlocked)","12/8/23","9:29:46 AM","0:00:01"
"Screen off (locked)","12/8/23","9:28:02 AM","0:01:44"
"Facebook","12/8/23","9:27:42 AM","0:00:20"
"Messenger","12/8/23","9:27:28 AM","0:00:12"
"Facebook","12/8/23","9:27:20 AM","0:00:07"
"Screen on (unlocked)","12/8/23","9:27:20 AM","0:00:01"
"Screen off (locked)","12/8/23","9:27:10 AM","0:00:10"
"Facebook","12/8/23","9:26:51 AM","0:00:18"
"Screen on (unlocked)","12/8/23","9:26:51 AM","0:00:01"
"Screen off (locked)","12/8/23","9:12:06 AM","0:14:45"
"Facebook","12/8/23","9:09:38 AM","0:02:28"
"Messenger","12/8/23","9:08:55 AM","0:00:39"
"Facebook","12/8/23","9:06:06 AM","0:02:49"
"Screen on (unlocked)","12/8/23","9:06:03 AM","0:00:01"
"Screen off (locked)","12/8/23","9:05:38 AM","0:00:25"
"Messenger","12/8/23","9:05:31 AM","0:00:02"
"Facebook","12/8/23","9:03:33 AM","0:01:57"
"Messenger","12/8/23","9:03:25 AM","0:00:08"
"Facebook","12/8/23","9:03:17 AM","0:00:08"
"Messenger","12/8/23","9:02:27 AM","0:00:47"
"Facebook","12/8/23","9:02:17 AM","0:00:08"
"Screen on (unlocked)","12/8/23","9:02:16 AM","0:00:01"
"Screen off (locked)","12/8/23","7:59:21 AM","1:02:56"
"Facebook","12/8/23","7:59:21 AM","0:00:00"
"Clock","12/8/23","7:59:00 AM","0:00:21"
"Screen on (unlocked)","12/8/23","7:58:59 AM","0:00:01"
"Screen off (locked)","12/8/23","7:00:14 AM","0:58:45"
"Facebook","12/8/23","7:00:14 AM","0:00:00"
"Clock","12/8/23","7:00:00 AM","0:00:13"
"Screen on (unlocked)","12/8/23","7:00:00 AM","0:00:01"
"Screen off (locked)","12/7/23","11:30:28 PM","7:29:32"
"Facebook","12/7/23","11:29:53 PM","0:00:36"
"Messenger","12/7/23","11:29:36 PM","0:00:13"
"Screen on (unlocked)","12/7/23","11:29:35 PM","0:00:01"
"Screen off (locked)","12/7/23","11:15:18 PM","0:14:17"
"Messenger","12/7/23","11:15:03 PM","0:00:15"
"Screen on (unlocked)","12/7/23","11:15:03 PM","0:00:01"
"Screen off (locked)","12/7/23","11:14:04 PM","0:00:58"
"Messenger","12/7/23","11:13:08 PM","0:00:56"
"FlixBus","12/7/23","11:13:06 PM","0:00:02"
"Screen on (unlocked)","12/7/23","11:13:06 PM","0:00:01"
"Screen off (locked)","12/7/23","10:48:55 PM","0:24:10"
"FlixBus","12/7/23","10:48:04 PM","0:00:52"
"Messenger","12/7/23","10:47:52 PM","0:00:04"
"Facebook","12/7/23","10:47:21 PM","0:00:31"
"Screen on (unlocked)","12/7/23","10:47:20 PM","0:00:01"
"Screen off (locked)","12/7/23","10:35:26 PM","0:11:55"
"Facebook","12/7/23","10:15:22 PM","0:20:03"
"Lazada","12/7/23","10:15:08 PM","0:00:12"
"Chrome","12/7/23","10:15:01 PM","0:00:02"
"Dealabs","12/7/23","10:14:27 PM","0:00:32"
"Facebook","12/7/23","10:12:49 PM","0:01:34"
"Weather","12/7/23","10:12:35 PM","0:00:12"
"Screen on (unlocked)","12/7/23","10:12:34 PM","0:00:01"
"Screen off (locked)","12/7/23","10:07:22 PM","0:05:13"
"Weather","12/7/23","10:07:00 PM","0:00:22"
"Messenger","12/7/23","10:06:46 PM","0:00:07"
"Facebook","12/7/23","10:05:39 PM","0:01:08"
"Screen on (unlocked)","12/7/23","10:05:38 PM","0:00:01"
"Screen off (locked)","12/7/23","9:59:27 PM","0:06:11"
"Facebook","12/7/23","9:59:19 PM","0:00:08"
"Facebook","12/7/23","9:54:37 PM","0:04:41"
"Telegram","12/7/23","9:54:26 PM","0:00:09"
"Screen on (unlocked)","12/7/23","9:54:26 PM","0:00:01"
"Screen off (locked)","12/7/23","9:48:45 PM","0:05:41"
"Telegram","12/7/23","9:48:19 PM","0:00:26"
"Messenger","12/7/23","9:48:13 PM","0:00:06"
"Screen on (unlocked)","12/7/23","9:48:13 PM","0:00:01"
"Screen off (locked)","12/7/23","9:33:44 PM","0:14:29"
"Messenger","12/7/23","9:32:59 PM","0:00:45"
"Instagram","12/7/23","9:32:54 PM","0:00:06"
"Screen on (unlocked)","12/7/23","9:32:53 PM","0:00:01"
"Screen off (locked)","12/7/23","9:04:00 PM","0:28:53"
"Instagram","12/7/23","9:02:49 PM","0:01:12"
"Messenger","12/7/23","9:02:32 PM","0:00:16"
"Instagram","12/7/23","9:02:22 PM","0:00:10"
"Messenger","12/7/23","9:02:12 PM","0:00:10"
"Screen on (unlocked)","12/7/23","9:02:11 PM","0:00:01"
"Screen off (locked)","12/7/23","8:28:55 PM","0:33:16"
"Messenger","12/7/23","8:28:55 PM","0:00:00"
"Screen on (unlocked)","12/7/23","8:28:55 PM","0:00:01"
"Screen off (locked)","12/7/23","8:28:28 PM","0:00:27"
"Messenger","12/7/23","7:30:14 PM","0:58:14"
"Facebook","12/7/23","7:29:53 PM","0:00:21"
"Screen on (unlocked)","12/7/23","7:29:53 PM","0:00:01"
"Screen off (locked)","12/7/23","7:29:26 PM","0:00:27"
"Facebook","12/7/23","7:29:26 PM","0:00:00"
"Messages","12/7/23","7:29:25 PM","0:00:00"
"Messenger","12/7/23","7:29:16 PM","0:00:09"
"Screen on (unlocked)","12/7/23","7:29:15 PM","0:00:01"
"Screen off (locked)","12/7/23","6:53:25 PM","0:35:50"
"Messages","12/7/23","6:14:45 PM","0:00:00"
"Screen on (unlocked)","12/7/23","6:14:44 PM","0:00:01"
"Screen off (locked)","12/7/23","6:10:24 PM","0:04:20"
"Facebook","12/7/23","6:09:54 PM","0:00:30"
"Messenger","12/7/23","6:08:56 PM","0:00:55"
"Messenger","12/7/23","6:08:38 PM","0:00:06"
"Facebook","12/7/23","6:04:50 PM","0:03:48"
"Messenger","12/7/23","6:04:38 PM","0:00:10"
"Facebook","12/7/23","5:55:56 PM","0:08:41"
"Messenger","12/7/23","5:55:24 PM","0:00:31"
"Facebook","12/7/23","5:42:48 PM","0:12:36"
"Messenger","12/7/23","5:38:30 PM","0:04:16"
"Facebook","12/7/23","5:31:41 PM","0:06:47"
"Messenger","12/7/23","5:28:45 PM","0:02:54"
"Facebook","12/7/23","5:28:41 PM","0:00:02"
"Screen on (unlocked)","12/7/23","5:28:41 PM","0:00:01"
"Screen off (locked)","12/7/23","5:13:14 PM","0:15:26"
"Facebook","12/7/23","4:45:20 PM","0:27:54"
"Messenger","12/7/23","4:44:55 PM","0:00:23"
"Facebook","12/7/23","4:44:16 PM","0:00:39"
"Messenger","12/7/23","4:44:02 PM","0:00:13"
"Facebook","12/7/23","4:43:29 PM","0:00:33"
"Messenger","12/7/23","4:42:53 PM","0:00:34"
"Facebook","12/7/23","4:42:48 PM","0:00:05"
"Screen on (unlocked)","12/7/23","4:42:47 PM","0:00:01"
"Screen off (locked)","12/7/23","4:31:37 PM","0:11:11"
"Facebook","12/7/23","4:30:55 PM","0:00:42"
"Screen on (unlocked)","12/7/23","4:30:54 PM","0:00:01"
"Screen off (locked)","12/7/23","4:24:49 PM","0:06:05"
"Facebook","12/7/23","4:23:58 PM","0:00:51"
"Discord","12/7/23","4:23:53 PM","0:00:03"
"Screen on (unlocked)","12/7/23","4:23:53 PM","0:00:01"
"Screen off (locked)","12/7/23","4:23:27 PM","0:00:26"
"Discord","12/7/23","4:23:00 PM","0:00:27"
"Spotify","12/7/23","4:22:53 PM","0:00:06"
"Screen on (unlocked)","12/7/23","4:22:53 PM","0:00:01"
"Screen off (locked)","12/7/23","4:20:50 PM","0:02:02"
"Spotify","12/7/23","4:20:42 PM","0:00:09"
"Messenger","12/7/23","4:20:19 PM","0:00:19"
"Screen on (unlocked)","12/7/23","4:20:19 PM","0:00:01"
"Screen off (locked)","12/7/23","4:17:11 PM","0:03:08"
"Messenger","12/7/23","4:16:13 PM","0:00:58"
"Screen on (unlocked)","12/7/23","4:16:12 PM","0:00:01"
"Screen off (locked)","12/7/23","4:13:56 PM","0:02:17"
"Messenger","12/7/23","4:13:33 PM","0:00:22"
"Discord","12/7/23","4:12:01 PM","0:01:33"
"Messenger","12/7/23","4:11:52 PM","0:00:08"
"Facebook","12/7/23","4:11:44 PM","0:00:07"
"Discord","12/7/23","4:11:21 PM","0:00:19"
"Facebook","12/7/23","4:11:18 PM","0:00:02"
"Screen on (unlocked)","12/7/23","4:11:17 PM","0:00:01"
"Screen off (locked)","12/7/23","4:10:37 PM","0:00:40"
"Facebook","12/7/23","4:10:04 PM","0:00:32"
"Discord","12/7/23","4:09:10 PM","0:00:53"
"Facebook","12/7/23","4:09:02 PM","0:00:07"
"Messenger","12/7/23","4:08:52 PM","0:00:08"
"Discord","12/7/23","4:08:49 PM","0:00:02"
"Screen on (unlocked)","12/7/23","4:08:48 PM","0:00:01"
"Screen off (locked)","12/7/23","4:08:21 PM","0:00:27"
"Discord","12/7/23","4:07:22 PM","0:01:00"
"Messenger","12/7/23","4:07:10 PM","0:00:12"
"Screen on (unlocked)","12/7/23","4:07:09 PM","0:00:01"
"Screen off (locked)","12/7/23","4:06:12 PM","0:00:57"
"Messenger","12/7/23","4:05:35 PM","0:00:37"
"Facebook","12/7/23","4:05:10 PM","0:00:24"
"Screen on (unlocked)","12/7/23","4:05:10 PM","0:00:01"
"Screen off (locked)","12/7/23","4:04:08 PM","0:01:02"
"Facebook","12/7/23","4:02:23 PM","0:01:45"
"Messenger","12/7/23","4:01:41 PM","0:00:40"
"Screen on (unlocked)","12/7/23","4:01:40 PM","0:00:01"
"Screen off (locked)","12/7/23","4:01:29 PM","0:00:12"
"Messenger","12/7/23","4:00:44 PM","0:00:45"
"Screen on (unlocked)","12/7/23","4:00:43 PM","0:00:01"
"Screen off (locked)","12/7/23","3:55:36 PM","0:05:07"
"Messenger","12/7/23","3:54:34 PM","0:01:02"
"Screen on (unlocked)","12/7/23","3:54:34 PM","0:00:01"
"Screen off (locked)","12/7/23","3:53:41 PM","0:00:53"
"Messenger","12/7/23","3:53:18 PM","0:00:22"
"Messenger","12/7/23","3:53:07 PM","0:00:04"
"Screen on (unlocked)","12/7/23","3:53:06 PM","0:00:01"
"Screen off (locked)","12/7/23","3:53:01 PM","0:00:05"
"Messenger","12/7/23","3:52:49 PM","0:00:12"
"Screen on (unlocked)","12/7/23","3:52:49 PM","0:00:01"
"Screen off (locked)","12/7/23","3:52:22 PM","0:00:27"
"Messenger","12/7/23","3:51:25 PM","0:00:57"
"Spotify","12/7/23","3:51:22 PM","0:00:02"
"Screen on (unlocked)","12/7/23","3:51:22 PM","0:00:01"
"Screen off (locked)","12/7/23","3:51:02 PM","0:00:20"
"Spotify","12/7/23","3:50:57 PM","0:00:05"
"Messenger","12/7/23","3:50:51 PM","0:00:05"
"Screen on (unlocked)","12/7/23","3:50:51 PM","0:00:01"
"Screen off (locked)","12/7/23","3:50:32 PM","0:00:19"
"Messenger","12/7/23","3:47:58 PM","0:02:34"
"Mes Comptes - LCL","12/7/23","3:47:10 PM","0:00:47"
"Zalo","12/7/23","3:47:00 PM","0:00:07"
"Screen on (unlocked)","12/7/23","3:46:59 PM","0:00:01"
"Screen off (locked)","12/7/23","3:45:16 PM","0:01:43"
"Zalo","12/7/23","3:45:08 PM","0:00:02"
"Screen on (unlocked)","12/7/23","3:45:08 PM","0:00:01"
"Screen off (locked)","12/7/23","3:44:58 PM","0:00:10"
"Zalo","12/7/23","3:44:51 PM","0:00:07"
"Screen on (unlocked)","12/7/23","3:44:50 PM","0:00:01"
"Screen off (locked)","12/7/23","3:44:15 PM","0:00:36"
"Zalo","12/7/23","3:44:12 PM","0:00:02"
"Screen on (unlocked)","12/7/23","3:44:12 PM","0:00:01"
"Screen off (locked)","12/7/23","3:42:37 PM","0:01:35"
"Zalo","12/7/23","3:42:16 PM","0:00:21"
"Screen on (unlocked)","12/7/23","3:42:15 PM","0:00:01"
"Screen off (locked)","12/7/23","3:41:41 PM","0:00:34"
"Zalo","12/7/23","3:41:06 PM","0:00:35"
"Screen on (unlocked)","12/7/23","3:41:05 PM","0:00:01"
"Screen off (locked)","12/7/23","3:40:47 PM","0:00:18"
"Zalo","12/7/23","3:40:47 PM","0:00:00"
"Screen on (unlocked)","12/7/23","3:40:47 PM","0:00:01"
"Screen off (locked)","12/7/23","3:40:17 PM","0:00:29"
"Zalo","12/7/23","3:40:10 PM","0:00:08"
"Messenger","12/7/23","3:40:06 PM","0:00:02"
"Screen on (unlocked)","12/7/23","3:40:05 PM","0:00:01"
"Screen off (locked)","12/7/23","3:39:06 PM","0:01:00"
"Messenger","12/7/23","3:38:26 PM","0:00:40"
"Screen on (unlocked)","12/7/23","3:38:25 PM","0:00:01"
"Screen off (locked)","12/7/23","3:34:42 PM","0:03:43"
"Messenger","12/7/23","3:33:34 PM","0:01:08"
"Screen on (unlocked)","12/7/23","3:33:33 PM","0:00:01"
"Screen off (locked)","12/7/23","3:22:37 PM","0:10:56"
"Messenger","12/7/23","3:22:32 PM","0:00:06"
"Screen on (unlocked)","12/7/23","3:22:31 PM","0:00:01"
"Screen off (locked)","12/7/23","3:21:59 PM","0:00:32"
"Messenger","12/7/23","3:20:37 PM","0:01:22"
"Screen on (unlocked)","12/7/23","3:20:36 PM","0:00:01"
"Screen off (locked)","12/7/23","3:20:03 PM","0:00:34"
"Messenger","12/7/23","3:19:40 PM","0:00:23"
"Maps","12/7/23","3:19:38 PM","0:00:02"
"Screen on (unlocked)","12/7/23","3:19:37 PM","0:00:01"
"Screen off (locked)","12/7/23","3:16:44 PM","0:02:53"
"Maps","12/7/23","3:16:36 PM","0:00:08"
"Screen on (unlocked)","12/7/23","3:16:36 PM","0:00:01"
"Screen off (locked)","12/7/23","3:15:23 PM","0:01:13"
"Maps","12/7/23","3:15:11 PM","0:00:12"
"Screen on (unlocked)","12/7/23","3:15:10 PM","0:00:01"
"Screen off (locked)","12/7/23","3:14:30 PM","0:00:40"
"Maps","12/7/23","3:14:07 PM","0:00:23"
"Messenger","12/7/23","3:12:58 PM","0:01:08"
"Maps","12/7/23","3:11:34 PM","0:01:25"
"Messenger","12/7/23","3:10:04 PM","0:01:29"
"Screen on (unlocked)","12/7/23","3:10:04 PM","0:00:01"
"Screen off (locked)","12/7/23","3:09:09 PM","0:00:54"
"Messenger","12/7/23","3:08:31 PM","0:00:38"
"Maps","12/7/23","3:08:22 PM","0:00:07"
"Screen on (unlocked)","12/7/23","3:08:22 PM","0:00:01"
"Screen off (locked)","12/7/23","3:07:14 PM","0:01:07"
"Maps","12/7/23","3:06:55 PM","0:00:20"
"Messenger","12/7/23","3:06:53 PM","0:00:01"
"Screen on (unlocked)","12/7/23","3:06:53 PM","0:00:01"
"Screen off (locked)","12/7/23","3:06:25 PM","0:00:27"
"Messenger","12/7/23","3:05:33 PM","0:00:52"
"Maps","12/7/23","3:05:28 PM","0:00:05"
"Screen on (unlocked)","12/7/23","3:05:28 PM","0:00:01"
"Screen off (locked)","12/7/23","3:05:08 PM","0:00:19"
"Maps","12/7/23","3:05:01 PM","0:00:07"
"Messenger","12/7/23","3:04:30 PM","0:00:31"
"Screen on (unlocked)","12/7/23","3:04:29 PM","0:00:01"
"Screen off (locked)","12/7/23","3:04:09 PM","0:00:21"
"Messenger","12/7/23","3:04:00 PM","0:00:08"
"Maps","12/7/23","3:03:45 PM","0:00:14"
"Messenger","12/7/23","3:02:55 PM","0:00:49"
"Maps","12/7/23","3:02:41 PM","0:00:15"
"Messenger","12/7/23","3:02:29 PM","0:00:11"
"Messenger","12/7/23","3:01:54 PM","0:00:33"
"Screen on (unlocked)","12/7/23","3:01:54 PM","0:00:01"
"Screen off (locked)","12/7/23","3:00:54 PM","0:00:59"
"Messenger","12/7/23","3:00:40 PM","0:00:14"
"Maps","12/7/23","3:00:30 PM","0:00:09"
"Facebook","12/7/23","3:00:26 PM","0:00:03"
"Screen on (unlocked)","12/7/23","3:00:25 PM","0:00:01"
"Screen off (locked)","12/7/23","3:00:12 PM","0:00:14"
"Facebook","12/7/23","3:00:07 PM","0:00:05"
"Facebook","12/7/23","2:59:47 PM","0:00:18"
"Messenger","12/7/23","2:59:09 PM","0:00:36"
"Facebook","12/7/23","2:59:05 PM","0:00:04"
"Screen on (unlocked)","12/7/23","2:59:05 PM","0:00:01"
"Screen off (locked)","12/7/23","2:56:18 PM","0:02:46"
"Facebook","12/7/23","2:56:06 PM","0:00:13"
"Messenger","12/7/23","2:55:17 PM","0:00:46"
"Screen on (unlocked)","12/7/23","2:55:17 PM","0:00:01"
"Screen off (locked)","12/7/23","2:55:08 PM","0:00:09"
"Messenger","12/7/23","2:54:15 PM","0:00:52"
"Messenger","12/7/23","2:53:15 PM","0:00:59"
"Screen on (unlocked)","12/7/23","2:53:13 PM","0:00:01"
"Screen off (locked)","12/7/23","2:52:55 PM","0:00:17"
"Messenger","12/7/23","2:52:32 PM","0:00:06"
"Screen on (unlocked)","12/7/23","2:52:32 PM","0:00:01"
"Screen off (locked)","12/7/23","2:52:28 PM","0:00:04"
"Messenger","12/7/23","2:52:19 PM","0:00:09"
"Screen on (unlocked)","12/7/23","2:52:19 PM","0:00:01"
"Screen off (locked)","12/7/23","2:51:42 PM","0:00:36"
"Messenger","12/7/23","2:51:10 PM","0:00:33"
"Spotify","12/7/23","2:51:01 PM","0:00:04"
"Maps","12/7/23","2:50:54 PM","0:00:04"
"Screen on (unlocked)","12/7/23","2:50:53 PM","0:00:01"
"Screen off (locked)","12/7/23","2:50:10 PM","0:00:43"
"Maps","12/7/23","2:49:56 PM","0:00:14"
"Screen on (unlocked)","12/7/23","2:49:55 PM","0:00:01"
"Screen off (locked)","12/7/23","2:49:37 PM","0:00:18"
"Maps","12/7/23","2:49:26 PM","0:00:11"
"Screen on (unlocked)","12/7/23","2:49:25 PM","0:00:01"
"Screen off (locked)","12/7/23","2:48:34 PM","0:00:51"
"Maps","12/7/23","2:48:17 PM","0:00:17"
"Screen on (unlocked)","12/7/23","2:48:17 PM","0:00:01"
"Screen off (locked)","12/7/23","2:47:48 PM","0:00:29"
"Maps","12/7/23","2:47:35 PM","0:00:13"
"Screen on (unlocked)","12/7/23","2:47:31 PM","0:00:01"
"Screen off (locked)","12/7/23","2:47:10 PM","0:00:21"
"Screen on (unlocked)","12/7/23","2:46:54 PM","0:00:01"
"Screen off (locked)","12/7/23","2:46:51 PM","0:00:03"
"Zalo","12/7/23","2:46:47 PM","0:00:04"
"Screen on (unlocked)","12/7/23","2:46:46 PM","0:00:01"
"Screen off (locked)","12/7/23","2:45:11 PM","0:01:35"
"Zalo","12/7/23","2:45:03 PM","0:00:08"
"Screen on (unlocked)","12/7/23","2:45:02 PM","0:00:01"
"Screen off (locked)","12/7/23","2:40:35 PM","0:04:27"
"Zalo","12/7/23","2:40:30 PM","0:00:05"
"Zalo","12/7/23","2:40:14 PM","0:00:03"
"Screen on (unlocked)","12/7/23","2:40:13 PM","0:00:01"
"Screen off (locked)","12/7/23","2:40:01 PM","0:00:12"
"Zalo","12/7/23","2:40:01 PM","0:00:00"
"Screen on (unlocked)","12/7/23","2:40:01 PM","0:00:01"
"Screen off (locked)","12/7/23","2:39:32 PM","0:00:29"
"Zalo","12/7/23","2:39:22 PM","0:00:10"
"Messenger","12/7/23","2:39:17 PM","0:00:03"
"Maps","12/7/23","2:38:37 PM","0:00:38"
"Facebook","12/7/23","2:38:16 PM","0:00:16"
"Screen on (unlocked)","12/7/23","2:38:16 PM","0:00:01"
"Screen off (locked)","12/7/23","2:38:15 PM","0:00:01"
"Facebook","12/7/23","2:37:39 PM","0:00:36"
"Messenger","12/7/23","2:34:56 PM","0:02:41"
"Discord","12/7/23","2:34:49 PM","0:00:07"
"Messenger","12/7/23","2:34:08 PM","0:00:41"
"Messenger","12/7/23","2:33:35 PM","0:00:31"
"Spotify","12/7/23","2:33:30 PM","0:00:03"
"Discord","12/7/23","2:32:52 PM","0:00:37"
"Spotify","12/7/23","2:32:21 PM","0:00:19"
"Discord","12/7/23","2:31:58 PM","0:00:21"
"Spotify","12/7/23","2:31:48 PM","0:00:10"
"Messenger","12/7/23","2:31:17 PM","0:00:28"
"Zalo","12/7/23","2:31:11 PM","0:00:06"
"Screen on (unlocked)","12/7/23","2:31:10 PM","0:00:01"
"Screen off (locked)","12/7/23","2:29:55 PM","0:01:16"
"Zalo","12/7/23","2:29:42 PM","0:00:13"
"Phone","12/7/23","2:29:39 PM","0:00:01"
"Maps","12/7/23","2:29:12 PM","0:00:26"
"Chrome","12/7/23","2:28:52 PM","0:00:20"
"Messenger","12/7/23","2:28:00 PM","0:00:51"
"Screen on (unlocked)","12/7/23","2:28:00 PM","0:00:01"
"Screen off (locked)","12/7/23","2:23:54 PM","0:04:05"
"Messenger","12/7/23","2:22:41 PM","0:01:13"
"Screen on (unlocked)","12/7/23","2:22:40 PM","0:00:01"
"Screen off (locked)","12/7/23","2:20:02 PM","0:02:39"
"Messenger","12/7/23","2:19:42 PM","0:00:20"
"Outlook","12/7/23","2:18:57 PM","0:00:45"
"Messenger","12/7/23","2:18:20 PM","0:00:35"
